strata,model_name,year,variable,pred,pred_lci,pred_uci
Aleutian,Model 20,2011,biomass_pred,21056.46525132995,8076.351483141036,54897.899107782454
Aleutian,Model 20,2012,biomass_pred,31902.473604419316,26281.920358470114,38725.01735789888
Aleutian,Model 20,2013,biomass_pred,14741.182267133381,7834.272158769794,27737.414558619366
Aleutian,Model 20,2014,biomass_pred,15383.250445302625,10042.62980041687,23563.986621619795
Aleutian,Model 20,2015,biomass_pred,16059.70203420179,7876.993858004102,32742.697795208922
Aleutian,Model 20,2016,biomass_pred,38798.982895126115,29746.639769895057,50606.088127633906
Aleutian,Model 20,2017,biomass_pred,32031.320211870578,16284.472566500448,63005.14003910894
Aleutian,Model 20,2018,biomass_pred,24364.009053296097,15700.54915789517,37807.9092125637
Aleutian,Model 20,2019,biomass_pred,15807.008740008052,9613.720278967749,25990.09728349609
Aleutian,Model 20,2020,biomass_pred,16542.301114581172,6409.364192282467,42694.98782655751
Aleutian,Model 20,2021,biomass_pred,17311.796979833525,11015.363328952126,27207.301813029077
Aleutian,Model 20,2022,biomass_pred,19114.1599205076,12732.769550049703,28693.765958036445
Aleutian,Model 20,2023,biomass_pred,19114.1599205076,5147.922133018966,70970.5974617144
Aleutian,Model 20,2024,biomass_pred,19114.1599205076,3127.515819386449,116818.30902406535
Bering,Model 20,1982,biomass_pred,2102.5633416025976,481.0352231712342,9190.122453626267
Bering,Model 20,1983,biomass_pred,2102.5633416025976,956.9229385688071,4619.779114149857
Bering,Model 20,1984,biomass_pred,1507.5757174843664,452.31057113455313,5024.83180582661
Bering,Model 20,1985,biomass_pred,1871.7755729366138,663.3024873104583,5281.969934483838
Bering,Model 20,1986,biomass_pred,5170.031877669318,1813.1241449177203,14742.084644915425
Bering,Model 20,1987,biomass_pred,21957.30046596668,14792.986533192665,32591.32580638451
Bering,Model 20,1988,biomass_pred,7297.663458061407,3595.4297859312073,14812.107346808229
Bering,Model 20,1989,biomass_pred,3735.079533569132,960.584824828368,14523.255793239989
Bering,Model 20,1990,biomass_pred,1911.6829930922804,348.4369857653512,10488.358054329343
Bering,Model 20,1991,biomass_pred,978.4348186519328,144.35922388662678,6631.614306144285
Bering,Model 20,1992,biomass_pred,791.6205553381238,130.4278863400625,4804.671157515736
Bering,Model 20,1993,biomass_pred,962.7317440472011,230.12979426810637,4027.5202693500946
Bering,Model 20,1994,biomass_pred,1170.8291361892184,536.7192060672081,2554.1118161102922
Bering,Model 20,1995,biomass_pred,2876.8261327877763,1073.1962550084895,7711.6636958681875
Bering,Model 20,1996,biomass_pred,7068.604924906102,4861.611898618561,10277.49162754117
Bering,Model 20,1997,biomass_pred,6975.9358550097695,4975.133371453495,9781.382210260968
Bering,Model 20,1998,biomass_pred,3527.6679836822495,1578.246255770624,7884.980786487234
Bering,Model 20,1999,biomass_pred,8662.372993038378,5999.294107592727,12507.589147122151
Bering,Model 20,2000,biomass_pred,15884.489164730583,11834.438063773863,21320.57260891882
Bering,Model 20,2001,biomass_pred,14192.910737033353,10845.67557710285,18573.18280980759
Bering,Model 20,2002,biomass_pred,15329.934360955107,11963.614844201042,19643.468180113112
Bering,Model 20,2003,biomass_pred,13155.729049802527,10517.581467966056,16455.608863972786
Bering,Model 20,2004,biomass_pred,13047.302129990108,10704.339650243139,15903.091496856396
Bering,Model 20,2005,biomass_pred,8580.384450239912,6164.346753834762,11943.35754524499
Bering,Model 20,2006,biomass_pred,11090.306459958229,8749.101927022766,14058.002570058661
Bering,Model 20,2007,biomass_pred,9403.881467377694,7252.435534703408,12193.557078767768
Bering,Model 20,2008,biomass_pred,11897.273275994277,9278.504905594082,15255.163719140675
Bering,Model 20,2009,biomass_pred,12549.946550658691,9012.557328125815,17475.745528172163
Bering,Model 20,2010,biomass_pred,13415.322002953659,10696.843901271164,16824.669603858165
Bering,Model 20,2011,biomass_pred,9954.763898282928,7286.366528294788,13600.375974189246
Bering,Model 20,2012,biomass_pred,13053.705769222692,10265.119888394749,16599.828951056184
Bering,Model 20,2013,biomass_pred,11974.770574431637,7506.316084208149,19103.26299900289
Bering,Model 20,2014,biomass_pred,12292.932219080889,9335.043258734957,16188.053804840702
Bering,Model 20,2015,biomass_pred,12066.36384598307,9506.027833918415,15316.29603946065
Bering,Model 20,2016,biomass_pred,12905.099891765809,10483.665355272838,15885.818325237795
Bering,Model 20,2017,biomass_pred,14294.70923038454,10417.849657144887,19614.28881257651
Bering,Model 20,2018,biomass_pred,14314.691846930515,11720.779257709995,17482.6603391398
Bering,Model 20,2019,biomass_pred,9983.514687192785,7940.779613148602,12551.735517801839
Bering,Model 20,2020,biomass_pred,10811.64651475314,4405.843312055249,26531.061610869176
Bering,Model 20,2021,biomass_pred,11708.471818038854,9215.47984540987,14875.873488247302
Bering,Model 20,2022,biomass_pred,12468.960166789453,9466.456345723027,16423.776961822266
Bering,Model 20,2023,biomass_pred,12468.960166789453,3475.837522326848,44730.2172907385
Bering,Model 20,2024,biomass_pred,12468.960166789453,2091.423900383493,74339.28990314843
Big,Model 20,1982,biomass_pred,1232.0035625640796,141.0272923880192,10762.6882177845
Big,Model 20,1983,biomass_pred,1232.0035625640796,209.31621341815048,7251.386566689006
Big,Model 20,1984,biomass_pred,1763.7535494301012,461.02739783975255,6747.595907973707
Big,Model 20,1985,biomass_pred,3126.797534025185,1109.4717424442536,8812.178305007372
Big,Model 20,1986,biomass_pred,7147.121495542785,3469.5904201029293,14722.58667077319
Big,Model 20,1987,biomass_pred,5855.575854803291,2798.289238213517,12253.118127719103
Big,Model 20,1988,biomass_pred,2725.948061558909,734.5212094120208,10116.512279155386
Big,Model 20,1989,biomass_pred,1848.1508044710408,367.7964021890057,9286.826558764682
Big,Model 20,1990,biomass_pred,1253.0177827796217,215.38945602799134,7289.370579764692
Big,Model 20,1991,biomass_pred,849.5267594850435,141.89727039839926,5086.043678323641
Big,Model 20,1992,biomass_pred,865.327973261765,170.0653259430606,4402.9698420712575
Big,Model 20,1993,biomass_pred,881.4230899132701,236.10553304183134,3290.5059590221904
Big,Model 20,1994,biomass_pred,897.8175760385813,453.1746306682904,1778.7324031247817
Big,Model 20,1995,biomass_pred,816.4296171259525,268.2207012446873,2485.1076618144966
Big,Model 20,1996,biomass_pred,742.4195488146537,264.5802208228886,2083.2501565985212
Big,Model 20,1997,biomass_pred,704.9957362800294,253.86192506093423,1957.831951576519
Big,Model 20,1998,biomass_pred,1382.7548249307515,532.1779444309128,3592.803733935069
Big,Model 20,1999,biomass_pred,2833.5157135051604,1273.7664135940831,6303.205370305231
Big,Model 20,2000,biomass_pred,3454.5624034305883,1679.688162559822,7104.8910537113425
Big,Model 20,2001,biomass_pred,2166.360900150179,872.7860701147628,5377.170546594996
Big,Model 20,2002,biomass_pred,1691.3997886283773,752.6365171004458,3801.0821691107462
Big,Model 20,2003,biomass_pred,1458.454745550024,475.2419159751965,4475.805212704349
Big,Model 20,2004,biomass_pred,1257.5916463501076,487.3754648136836,3245.0069056598354
Big,Model 20,2005,biomass_pred,1639.3354122647133,748.8449883228203,3588.7541958771776
Big,Model 20,2006,biomass_pred,1652.153040940893,774.6191649893938,3523.8085940303513
Big,Model 20,2007,biomass_pred,1929.2767722830351,795.2041761618198,4680.695820834595
Big,Model 20,2008,biomass_pred,2635.8358012501462,1198.3584041190513,5797.623104466322
Big,Model 20,2009,biomass_pred,3632.4203134876825,1868.9850205464752,7059.702024781351
Big,Model 20,2010,biomass_pred,3688.690917812164,1758.2453095933195,7738.647510054842
Big,Model 20,2011,biomass_pred,3611.525706407073,1637.2787224977844,7966.33935860408
Big,Model 20,2012,biomass_pred,2660.419899026991,941.9349996903367,7514.14273964301
Big,Model 20,2013,biomass_pred,3415.945393075855,1220.3916497497412,9561.424753167557
Big,Model 20,2014,biomass_pred,5000.914217515021,2019.0267077052533,12386.73213955069
Big,Model 20,2015,biomass_pred,10899.07391672913,5862.683154062854,20262.02152166515
Big,Model 20,2016,biomass_pred,11947.082292012212,5959.595998200793,23950.075698957262
Big,Model 20,2017,biomass_pred,14358.792654741172,7536.702353491026,27356.11900692192
Big,Model 20,2018,biomass_pred,21130.328163749862,12118.222734783627,36844.575155907354
Big,Model 20,2019,biomass_pred,13497.732980233233,7013.706008812732,25976.1095456176
Big,Model 20,2020,biomass_pred,13365.685105513898,4860.908659946343,36750.6470162161
Big,Model 20,2021,biomass_pred,13234.929050779698,6848.37600705004,25577.35539036569
Big,Model 20,2022,biomass_pred,13572.20830544664,6656.935767027034,27671.115470098644
Big,Model 20,2023,biomass_pred,13572.20830544664,3227.1247546165982,57080.17269023099
Big,Model 20,2024,biomass_pred,13572.20830544664,2025.063605207511,90962.4951101518
Minor,Model 20,1982,biomass_pred,7404.863169800196,169.4472983970638,323593.22976620286
Minor,Model 20,1983,biomass_pred,7404.863169800196,209.43907907972437,261804.04728857355
Minor,Model 20,1984,biomass_pred,7404.863169800196,262.36554640940466,208990.85003295963
Minor,Model 20,1985,biomass_pred,7404.863169800196,334.0813285934362,164127.69547558832
Minor,Model 20,1986,biomass_pred,7404.863169800209,434.2165007106251,126278.01678132285
Minor,Model 20,1987,biomass_pred,7404.863169800209,579.7172879643066,94584.03208227185
Minor,Model 20,1988,biomass_pred,7404.863169800209,803.3802534140897,68251.6135173182
Minor,Model 20,1989,biomass_pred,7404.863169800209,1178.6941361169231,46519.27661581615
Minor,Model 20,1990,biomass_pred,7404.863169800223,1920.4381332774803,28551.817219899596
Minor,Model 20,1991,biomass_pred,7404.863169800223,4423.224956365822,12396.38478810593
Minor,Model 20,1992,biomass_pred,8567.578033878957,2911.334079474708,25212.975001429353
Minor,Model 20,1993,biomass_pred,9912.862896099363,3472.1710104415097,28300.694436236427
Minor,Model 20,1994,biomass_pred,11469.384977678948,8771.843099201544,14996.482526936848
Minor,Model 20,1995,biomass_pred,10967.358509425378,3849.225978890866,31248.60772890349
Minor,Model 20,1996,biomass_pred,10487.306242518926,3587.9785397550436,30653.35843170488
Minor,Model 20,1997,biomass_pred,15072.811296660357,10032.023214713376,22646.442848290706
Minor,Model 20,1998,biomass_pred,15177.117764947392,5267.760259068522,43727.29439509701
Minor,Model 20,1999,biomass_pred,15282.146052085096,5385.6033760369755,43364.49820950512
Minor,Model 20,2000,biomass_pred,15387.901153185132,11816.249162595908,20039.14259439808
Minor,Model 20,2001,biomass_pred,17796.706454930834,7175.10932407263,44141.87245626569
Minor,Model 20,2002,biomass_pred,30955.318092852114,25362.964793213283,37780.74550992811
Minor,Model 20,2003,biomass_pred,21704.69145889197,7726.371834531209,60972.166679871065
Minor,Model 20,2004,biomass_pred,37805.9041781711,28087.086432913122,50887.670180492016
Minor,Model 20,2005,biomass_pred,27706.15719253436,10997.635632956924,69799.65257960006
Minor,Model 20,2006,biomass_pred,31646.262731016006,23351.658229458753,42887.144672967625
Minor,Model 20,2007,biomass_pred,16906.488915116184,6859.898978495403,41666.70213846764
Minor,Model 20,2008,biomass_pred,13579.154784429205,11590.789034988758,15908.618826799775
Minor,Model 20,2009,biomass_pred,21155.780811118733,8586.36220951857,52125.341420134944
Minor,Model 20,2010,biomass_pred,49562.42221411269,40322.5447449975,60919.60989229781
Minor,Model 20,2011,biomass_pred,37332.25849460213,15109.29013172485,92241.09883107335
Minor,Model 20,2012,biomass_pred,42627.03752410553,35200.65161842007,51620.19009701098
Minor,Model 20,2013,biomass_pred,36746.530173827734,14980.69844764436,90136.4835915485
Minor,Model 20,2014,biomass_pred,31677.253645703913,24294.537054111406,41303.458316545555
Minor,Model 20,2015,biomass_pred,27185.13855455013,10916.092602000359,67701.1257759632
Minor,Model 20,2016,biomass_pred,35844.50575468175,29490.96792276444,43566.85057480389
Minor,Model 20,2017,biomass_pred,22142.54697619525,8900.032363683167,55088.83187814748
Minor,Model 20,2018,biomass_pred,20570.876449455594,15186.37151990046,27864.520326283993
Minor,Model 20,2019,biomass_pred,9661.756917855932,2594.332429601244,35982.10687058521
Minor,Model 20,2020,biomass_pred,10375.434533032078,2572.2930666036514,41849.68001774805
Minor,Model 20,2021,biomass_pred,11141.828827248473,3294.928029053071,37676.19460003252
Minor,Model 20,2022,biomass_pred,18560.75883083238,11638.237309556289,29600.854426077716
Minor,Model 20,2023,biomass_pred,18560.75883083238,4899.9922061764655,70306.59517010575
Minor,Model 20,2024,biomass_pred,18560.75883083238,2993.1551161013126,115096.53025435163
