strata,model_name,year,variable,pred,pred_lci,pred_uci,obs,obs_cv,obs_lci,obs_uci
Big,M20_AIspec,2009,biomass_pred,410.7936835097716,194.78921383941437,866.32851524646685,NA,NA,NA,NA
Big,M20_AIspec,2010,biomass_pred,400.6229286137646,196.97310851293335,814.8255979852757,636.7,0.8327288560599542,153.51385307313654,2640.7186184485067
Big,M20_AIspec,2011,biomass_pred,371.03132191043994,180.92637721650115,760.8854162479358,NA,NA,NA,NA
Big,M20_AIspec,2012,biomass_pred,343.6254692534806,171.86153294249922,687.0558006670465,195.3,0.6499939492163188,61.008955742402414,625.188376622065
Big,M20_AIspec,2013,biomass_pred,349.67367407859865,165.905369427461,736.9965105143087,NA,NA,NA,NA
Big,M20_AIspec,2014,biomass_pred,355.8283342886625,165.09041435919917,766.936129963072,NA,NA,NA,NA
Big,M20_AIspec,2015,biomass_pred,362.0913236213038,168.8888676783082,776.3100578752195,NA,NA,NA,NA
Big,M20_AIspec,2016,biomass_pred,368.4645487940987,177.72965511795027,763.8912235998969,1305.9,0.8697555552731072,299.95075493821133,5685.515978618902
Big,M20_AIspec,2017,biomass_pred,328.6008481965908,157.52944624676388,685.4497365932124,NA,NA,NA,NA
Big,M20_AIspec,2018,biomass_pred,293.04994955120713,143.69806593930915,597.6299845833396,185.2,0.6164273207671972,60.89380390106749,563.2599345530248
Big,M20_AIspec,2019,biomass_pred,284.1616493134206,129.45867392533435,623.7345130469586,NA,NA,NA,NA
Big,M20_AIspec,2020,biomass_pred,275.5429341113526,119.78187057414645,633.8514182051897,NA,NA,NA,NA
Big,M20_AIspec,2021,biomass_pred,267.18562734322984,113.32524723591975,629.9404695776211,NA,NA,NA,NA
Big,M20_AIspec,2022,biomass_pred,259.08180040626956,109.4228896154765,613.4308784718874,213.8,0.6652195363620793,65.27913587594048,700.2304700673463
Big,M20_AIspec,2023,biomass_pred,259.08180040626956,96.83256137403086,693.1901660896855,NA,NA,NA,NA
Big,M20_AIspec,2024,biomass_pred,259.08180040626956,86.86323927835222,772.7478258859082,NA,NA,NA,NA
Leopard,M20_AIspec,2000,biomass_pred,7560.320072209006,5577.999286729613,10247.122069418268,7399.318179088259,0.16980567505582841,5317.1485481459995,10296.855357647722
Leopard,M20_AIspec,2001,biomass_pred,7904.220074445693,5194.257352209323,12028.032257334437,NA,NA,NA,NA
Leopard,M20_AIspec,2002,biomass_pred,8263.76322543917,5878.7799672549945,11616.318866584093,8107.081674297495,0.22576997062873827,5236.876369346142,12550.377102359676
Leopard,M20_AIspec,2003,biomass_pred,8837.300091251935,5708.8370849698285,13680.171940526516,NA,NA,NA,NA
Leopard,M20_AIspec,2004,biomass_pred,9450.64261551262,6563.529965126785,13607.715104629364,9755.812017964108,0.25318861799511905,5985.325207293034,15901.536647312405
Leopard,M20_AIspec,2005,biomass_pred,9807.40543105181,6317.254117839962,15225.792645794787,NA,NA,NA,NA
Leopard,M20_AIspec,2006,biomass_pred,10177.636082772076,7172.635243879451,14441.592624096505,10193.455216015089,0.21817051745601274,6679.884674969009,15555.138194266376
Leopard,M20_AIspec,2007,biomass_pred,10541.140908733558,6382.760670695398,17408.713469068574,NA,NA,NA,NA
Leopard,M20_AIspec,2008,biomass_pred,10917.628686475085,6345.8366770756375,18783.120682310462,NA,NA,NA,NA
Leopard,M20_AIspec,2009,biomass_pred,11307.563115581563,6854.555393075319,18653.432101815048,NA,NA,NA,NA
Leopard,M20_AIspec,2010,biomass_pred,11711.424457149458,8280.367492590198,16564.17579754229,12957.6,0.21196772278411247,8591.64056163483,19542.181327945553
Leopard,M20_AIspec,2011,biomass_pred,10596.30671627797,6836.711537847328,16423.35140276983,NA,NA,NA,NA
Leopard,M20_AIspec,2012,biomass_pred,9587.36628804305,6688.872926157647,13741.865536367044,10421.2,0.24338815905001152,6512.065730979924,16676.952280034468
Leopard,M20_AIspec,2013,biomass_pred,7966.62818601238,5132.366024874893,12366.06359456095,NA,NA,NA,NA
Leopard,M20_AIspec,2014,biomass_pred,6619.874817270768,4652.811229898335,9418.551587637314,7040.2,0.22761762779237205,4531.8755589032735,10936.844005486028
Leopard,M20_AIspec,2015,biomass_pred,5120.747237024031,3208.5344724939982,8172.59483738905,NA,NA,NA,NA
Leopard,M20_AIspec,2016,biomass_pred,3961.109989131189,2534.0585202198104,6191.803472886602,4219.8,0.397445243200196,1992.1015537928458,8938.656769830372
Leopard,M20_AIspec,2017,biomass_pred,2987.4167630239003,1851.333054018555,4820.666328310877,NA,NA,NA,NA
Leopard,M20_AIspec,2018,biomass_pred,2253.07021024016,1530.5696723769095,3316.6248253098615,2197.7,0.24162105451788446,1377.8775024111262,3505.3081870835804
Leopard,M20_AIspec,2019,biomass_pred,1743.5782208380547,1017.7153308862354,2987.1467196367,NA,NA,NA,NA
Leopard,M20_AIspec,2020,biomass_pred,1349.2988360343868,739.5278036209178,2461.851116360454,NA,NA,NA,NA
Leopard,M20_AIspec,2021,biomass_pred,1044.178762481141,570.8092710796343,1910.1113861630613,NA,NA,NA,NA
Leopard,M20_AIspec,2022,biomass_pred,808.0561984482883,467.58603089803546,1396.4378247071427,541.8,0.30971715390383947,299.3786197180436,980.5217228820965
Leopard,M20_AIspec,2023,biomass_pred,808.0561984482883,391.5515408924507,1667.6088628394637,NA,NA,NA,NA
Leopard,M20_AIspec,2024,biomass_pred,808.0561984482883,339.770729587291,1921.7512369115007,NA,NA,NA,NA
Minor,M20_AIspec,2000,biomass_pred,1393.8038758649616,1106.3409786407442,1755.9588606787274,1347.3999999999999,0.12437034120844696,1056.9107093044277,1717.7295527592905
Minor,M20_AIspec,2001,biomass_pred,1586.6403924932383,1081.5997646222077,2327.503959813093,NA,NA,NA,NA
Minor,M20_AIspec,2002,biomass_pred,1806.156360075295,1393.208467197168,2341.502276111827,1855.6000000000001,0.15448940116432983,1373.274639635271,2507.3290226305307
Minor,M20_AIspec,2003,biomass_pred,1922.2980012425924,1299.089469440247,2844.476606506148,NA,NA,NA,NA
Minor,M20_AIspec,2004,biomass_pred,2045.9079220733797,1558.6558674236478,2685.4800428277713,1966.8000000000002,0.16206500328003187,1434.5093111343763,2696.603089275901
Minor,M20_AIspec,2005,biomass_pred,2380.9770224571166,1562.573248626055,3628.0229336150865,NA,NA,NA,NA
Minor,M20_AIspec,2006,biomass_pred,2770.922151630156,1900.0967280425866,4040.851950892162,3547.1,0.2425776185615272,2219.910177892866,5667.76013520633
Minor,M20_AIspec,2007,biomass_pred,2502.11867636226,1500.4669185576552,4172.433122763486,NA,NA,NA,NA
Minor,M20_AIspec,2008,biomass_pred,2259.3914689799826,1311.9889759958696,3890.9243168180365,NA,NA,NA,NA
Minor,M20_AIspec,2009,biomass_pred,2040.210905392098,1244.6798710320732,3344.201698248226,NA,NA,NA,NA
Minor,M20_AIspec,2010,biomass_pred,1842.2927569785027,1326.7373532050915,2558.187266090178,1737.6999999999998,0.20372686656941966,1170.3672982364317,2580.04584932447
Minor,M20_AIspec,2011,biomass_pred,1810.1288579628008,1213.4135912762256,2700.2882660837317,NA,NA,NA,NA
Minor,M20_AIspec,2012,biomass_pred,1778.5264964095736,1406.4699768114501,2249.0039251331723,1744.7,0.13346160222493744,1344.68044498808,2263.7185669990045
Minor,M20_AIspec,2013,biomass_pred,1862.76881437487,1250.0847146427973,2775.738008122961,NA,NA,NA,NA
Minor,M20_AIspec,2014,biomass_pred,1951.0013839054309,1409.4017715567136,2700.724858460091,2250.1,0.2125830797977448,1490.206894762569,3397.481267731393
Minor,M20_AIspec,2015,biomass_pred,1690.5606210222538,1115.681987505612,2561.657573894257,NA,NA,NA,NA
Minor,M20_AIspec,2016,biomass_pred,1464.8863075792065,1076.2417124390315,1993.875417883513,1301.2,0.18275953940659548,912.1260861169676,1856.236178057164
Minor,M20_AIspec,2017,biomass_pred,1568.8587921481856,968.6394665268853,2541.005187952816,NA,NA,NA,NA
Minor,M20_AIspec,2018,biomass_pred,1680.2108784593045,988.1934430391252,2856.8380168671224,2440,0.4843243209121859,992.315075405302,5999.707298176738
Minor,M20_AIspec,2019,biomass_pred,1621.7195698685407,850.9530518036113,3090.6221650187676,NA,NA,NA,NA
Minor,M20_AIspec,2020,biomass_pred,1565.264454010797,769.4160065387579,3184.301847334003,NA,NA,NA,NA
Minor,M20_AIspec,2021,biomass_pred,1510.774647177948,721.0198151193651,3165.5718562710986,NA,NA,NA,NA
Minor,M20_AIspec,2022,biomass_pred,1458.1817332573944,697.2573533774802,3049.5109974902043,1251.5,0.5370344678002767,466.59583514693156,3356.7643172528265
Minor,M20_AIspec,2023,biomass_pred,1458.1817332573944,606.3467412045947,3506.7294383100857,NA,NA,NA,NA
Minor,M20_AIspec,2024,biomass_pred,1458.1817332573944,537.6032062397372,3955.1363208524945,NA,NA,NA,NA
Whiteblotched,M20_AIspec,2000,biomass_pred,14171.341292636947,10731.48406587362,18713.806291809306,13621.8,0.15325927604847556,10105.002252366932,18362.53279374949
Whiteblotched,M20_AIspec,2001,biomass_pred,15662.851789047596,10486.718207235484,23393.870352729176,NA,NA,NA,NA
Whiteblotched,M20_AIspec,2002,biomass_pred,17311.341326112568,12906.04809130329,23220.317822239726,16728.4,0.1803708297894801,11780.11902591954,23755.224029933463
Whiteblotched,M20_AIspec,2003,biomass_pred,20374.458503955044,13376.793362193617,31032.740664337514,NA,NA,NA,NA
Whiteblotched,M20_AIspec,2004,biomass_pred,23979.57220699114,16813.697551973008,34199.490115297456,26247.3,0.24597211110330267,16322.246126966447,42207.47266834892
Whiteblotched,M20_AIspec,2005,biomass_pred,25784.175211709997,16824.396980722293,39515.454379133334,NA,NA,NA,NA
Whiteblotched,M20_AIspec,2006,biomass_pred,27724.5851431133,20261.52638561527,37936.56049049917,29714.3,0.18533196980272615,20727.20050115003,42598.1127765426
Whiteblotched,M20_AIspec,2007,biomass_pred,26425.23249917957,16263.15774386715,42937.10505876528,NA,NA,NA,NA
Whiteblotched,M20_AIspec,2008,biomass_pred,25186.775889743105,14800.622912384635,42861.28249300394,NA,NA,NA,NA
Whiteblotched,M20_AIspec,2009,biomass_pred,24006.361334373843,14717.330089962366,39158.28353334115,NA,NA,NA,NA
Whiteblotched,M20_AIspec,2010,biomass_pred,22881.26860854832,16525.394219721074,31681.692199012214,24150.9,0.19850322061920364,16428.462780773607,35503.380845382664
Whiteblotched,M20_AIspec,2011,biomass_pred,20090.241492287914,13209.41414037263,30555.314484754366,NA,NA,NA,NA
Whiteblotched,M20_AIspec,2012,biomass_pred,17639.66020081848,12806.688943315678,24296.491730030262,15359.9,0.2039102229517607,10341.520080082133,22813.52510878902
Whiteblotched,M20_AIspec,2013,biomass_pred,18908.633840064165,12529.717328957166,28535.075797067253,NA,NA,NA,NA
Whiteblotched,M20_AIspec,2014,biomass_pred,20268.895751236192,15057.703284299403,27283.5854989153,22399.9,0.1827778373204802,15701.520295539573,31955.85590221714
Whiteblotched,M20_AIspec,2015,biomass_pred,18171.486435835293,12069.062053537222,27359.45161463228,NA,NA,NA,NA
Whiteblotched,M20_AIspec,2016,biomass_pred,16291.115378972127,11956.373623682763,22197.40271124401,15380.2,0.19438220653442265,10544.725791148281,22433.06812573267
Whiteblotched,M20_AIspec,2017,biomass_pred,15998.91539877225,10491.551433296332,24397.27771097151,NA,NA,NA,NA
Whiteblotched,M20_AIspec,2018,biomass_pred,15711.956362881136,11152.900227012115,22134.65266650348,15182,0.21175430703269674,10070.622109399934,22887.67481254782
Whiteblotched,M20_AIspec,2019,biomass_pred,16155.711834061649,9692.244552714948,26929.4716456703,NA,NA,NA,NA
Whiteblotched,M20_AIspec,2020,biomass_pred,16612.0003669217,9363.7907171608,29470.816309986923,NA,NA,NA,NA
Whiteblotched,M20_AIspec,2021,biomass_pred,17081.175934866216,9699.983906171912,30079.07787684135,NA,NA,NA,NA
Whiteblotched,M20_AIspec,2022,biomass_pred,17563.60250863143,10808.541610183163,28540.40297079235,18237.7,0.2875325999238227,10497.015827700958,31686.50088268452
Whiteblotched,M20_AIspec,2023,biomass_pred,17563.60250863143,8904.817883206058,34641.93621106828,NA,NA,NA,NA
Whiteblotched,M20_AIspec,2024,biomass_pred,17563.60250863143,7667.274804860707,40233.34769293019,NA,NA,NA,NA
Alaska,M20_EBSslope_spec,2002,biomass_pred,5621.414576612986,3615.4645142368963,8740.315861965173,35931.81661,0.9479281653039776,7480.542383130149,172593.82792968373
Alaska,M20_EBSslope_spec,2003,biomass_pred,5498.081161643354,3631.2889631766525,8324.563747626762,NA,NA,NA,NA
Alaska,M20_EBSslope_spec,2004,biomass_pred,5377.4536725649305,3648.6627357967623,7925.371593509977,4247.676225,0.3267794635463882,2275.2074252577436,7930.157537344672
Alaska,M20_EBSslope_spec,2005,biomass_pred,5354.045251485901,3650.098782772263,7853.431444172299,NA,NA,NA,NA
Alaska,M20_EBSslope_spec,2006,biomass_pred,5330.738728853753,3664.6153578752305,7754.367817684847,NA,NA,NA,NA
Alaska,M20_EBSslope_spec,2007,biomass_pred,5307.5336610976265,3693.2785553270924,7627.346040025278,NA,NA,NA,NA
Alaska,M20_EBSslope_spec,2008,biomass_pred,5284.429606577565,3737.9227074965365,7470.779481573694,4318.056982,0.31999687998033294,2341.6252263791253,7962.681598126964
Alaska,M20_EBSslope_spec,2009,biomass_pred,5345.659866237998,3791.3708230150473,7537.1364974483895,NA,NA,NA,NA
Alaska,M20_EBSslope_spec,2010,biomass_pred,5407.599595978886,3869.966631101303,7556.1719719814155,1295.564142,0.31892194381953776,703.945081781701,2384.399705993981
Alaska,M20_EBSslope_spec,2011,biomass_pred,6125.251087621005,4492.171744636569,8352.018359760574,NA,NA,NA,NA
Alaska,M20_EBSslope_spec,2012,biomass_pred,6938.143296390012,4959.237669644321,9706.700022847288,19102.00847,0.27297826329896285,11294.88432656778,32305.486009242803
Alaska,M20_EBSslope_spec,2013,biomass_pred,7054.129884595192,4915.689801425528,10122.841440139002,NA,NA,NA,NA
Alaska,M20_EBSslope_spec,2014,biomass_pred,7172.055448123999,4899.1763306892435,10499.393342661848,NA,NA,NA,NA
Alaska,M20_EBSslope_spec,2015,biomass_pred,7291.952401287118,4905.381703749833,10839.63961091756,NA,NA,NA,NA
Alaska,M20_EBSslope_spec,2016,biomass_pred,7413.853700272962,4931.816234310147,11145.027324145529,8964.83546,0.3030163506819548,5014.84568668864,16026.0713581282
Alaska,M20_EBSslope_spec,2017,biomass_pred,7413.853700272962,4763.847288129382,11537.990906218629,NA,NA,NA,NA
Alaska,M20_EBSslope_spec,2018,biomass_pred,7413.853700272962,4613.229288012415,11914.696464769164,NA,NA,NA,NA
Alaska,M20_EBSslope_spec,2019,biomass_pred,7413.853700272962,4476.504042402155,12278.605395731078,NA,NA,NA,NA
Alaska,M20_EBSslope_spec,2020,biomass_pred,7413.853700272962,4351.203725467553,12632.188736036456,NA,NA,NA,NA
Alaska,M20_EBSslope_spec,2021,biomass_pred,7413.853700272962,4235.496058874372,12977.28198185567,NA,NA,NA,NA
Alaska,M20_EBSslope_spec,2022,biomass_pred,7413.853700272962,4127.97764349068,13315.291756902943,NA,NA,NA,NA
Alaska,M20_EBSslope_spec,2023,biomass_pred,7413.853700272962,4027.5462516789394,13647.323520155245,NA,NA,NA,NA
Alaska,M20_EBSslope_spec,2024,biomass_pred,7413.853700272962,3933.318101054056,13974.264292105292,NA,NA,NA,NA
Aleutian,M20_EBSslope_spec,2002,biomass_pred,16871.786276807852,12872.822123233322,22113.035466909976,18654.55838,0.2355170109404023,11830.741448952424,29414.26366676641
Aleutian,M20_EBSslope_spec,2003,biomass_pred,16632.810474238588,12949.041660229617,21364.545078391173,NA,NA,NA,NA
Aleutian,M20_EBSslope_spec,2004,biomass_pred,16397.219579068973,13183.347263688482,20394.578444031504,14987.19499,0.14451132348161935,11306.993526113973,19865.228820510125
Aleutian,M20_EBSslope_spec,2005,biomass_pred,16713.218160317,13160.966462896862,21224.25143030614,NA,NA,NA,NA
Aleutian,M20_EBSslope_spec,2006,biomass_pred,17035.306499823688,13360.722833546508,21720.506529353937,NA,NA,NA,NA
Aleutian,M20_EBSslope_spec,2007,biomass_pred,17363.601956203445,13780.69707019347,21878.042261416562,NA,NA,NA,NA
Aleutian,M20_EBSslope_spec,2008,biomass_pred,17698.224149744063,14481.950279064338,21628.795294746807,16682.27934,0.14676838879832627,12531.150539796545,22208.530900173006
Aleutian,M20_EBSslope_spec,2009,biomass_pred,18427.04075261575,14882.20630010148,22816.229264087422,NA,NA,NA,NA
Aleutian,M20_EBSslope_spec,2010,biomass_pred,19185.870176894103,15623.455876595526,23560.575672380997,18721.34631,0.21784786111519136,12275.802143727155,28551.193930577298
Aleutian,M20_EBSslope_spec,2011,biomass_pred,20057.070994011217,16267.254235258066,24729.809409806905,NA,NA,NA,NA
Aleutian,M20_EBSslope_spec,2012,biomass_pred,20967.83169852194,17308.337598055132,25401.0510048604,22376.97569,0.12331559305199537,17588.579350475633,28468.98723615843
Aleutian,M20_EBSslope_spec,2013,biomass_pred,21207.51077661857,16742.632196218616,26863.070756698122,NA,NA,NA,NA
Aleutian,M20_EBSslope_spec,2014,biomass_pred,21449.929578178417,16486.456334878574,27907.724350407047,NA,NA,NA,NA
Aleutian,M20_EBSslope_spec,2015,biomass_pred,21695.119420430856,16440.078986223005,28629.92367987954,NA,NA,NA,NA
Aleutian,M20_EBSslope_spec,2016,biomass_pred,21943.111978586105,16569.962287296396,29058.615521045456,23203.767,0.19595870805752094,15860.86787550035,33946.11235756887
Aleutian,M20_EBSslope_spec,2017,biomass_pred,21943.111978586105,15788.949031937738,30496.023663816693,NA,NA,NA,NA
Aleutian,M20_EBSslope_spec,2018,biomass_pred,21943.111978586105,15138.734385104146,31805.839976857253,NA,NA,NA,NA
Aleutian,M20_EBSslope_spec,2019,biomass_pred,21943.111978586105,14577.874446221871,33029.51778608291,NA,NA,NA,NA
Aleutian,M20_EBSslope_spec,2020,biomass_pred,21943.111978586105,14082.81383230165,34190.62191963054,NA,NA,NA,NA
Aleutian,M20_EBSslope_spec,2021,biomass_pred,21943.111978586105,13638.66779653448,35304.04658929487,NA,NA,NA,NA
Aleutian,M20_EBSslope_spec,2022,biomass_pred,21943.111978586105,13235.333482446544,36379.90413640593,NA,NA,NA,NA
Aleutian,M20_EBSslope_spec,2023,biomass_pred,21943.111978586105,12865.589602936443,37425.42535282419,NA,NA,NA,NA
Aleutian,M20_EBSslope_spec,2024,biomass_pred,21943.111978586105,12524.067855407093,38445.9880658414,NA,NA,NA,NA
Bering,M20_EBSslope_spec,2002,biomass_pred,2407.8921330375256,1902.736882387685,3047.160423499202,2872.851159,0.179101692440636,2027.9780880115559,4069.7056001527208
Bering,M20_EBSslope_spec,2003,biomass_pred,2306.844235127869,1857.2173025048307,2865.3245465490386,NA,NA,NA,NA
Bering,M20_EBSslope_spec,2004,biomass_pred,2210.036841820501,1832.2724571688996,2665.6858935437795,1953.211866,0.11454512495919923,1561.5860882683724,2443.0523697311232
Bering,M20_EBSslope_spec,2005,biomass_pred,2276.856679395266,1829.371201443783,2833.8023110976274,NA,NA,NA,NA
Bering,M20_EBSslope_spec,2006,biomass_pred,2345.6967958219593,1864.5358980139538,2951.0257559483193,NA,NA,NA,NA
Bering,M20_EBSslope_spec,2007,biomass_pred,2416.6182736591145,1934.1548528859432,3019.4293243218153,NA,NA,NA,NA
Bering,M20_EBSslope_spec,2008,biomass_pred,2489.6840422791047,2045.7984212371045,3029.881422349977,2443.110908,0.15559353131276948,1804.2344287888484,3308.212510275247
Bering,M20_EBSslope_spec,2009,biomass_pred,2580.529993150687,2093.470686678426,3180.906753519392,NA,NA,NA,NA
Bering,M20_EBSslope_spec,2010,biomass_pred,2674.6908171746923,2190.3693869905082,3266.1025167576568,2780.317318,0.16320178457438203,2023.4321897986806,3820.32292840998
Bering,M20_EBSslope_spec,2011,biomass_pred,2741.1462312787617,2196.182406861421,3421.338153779268,NA,NA,NA,NA
Bering,M20_EBSslope_spec,2012,biomass_pred,2809.252797746084,2248.417526657625,3509.9803253072296,3442.192763,0.15595202675893477,2540.3014313061444,4664.285455115193
Bering,M20_EBSslope_spec,2013,biomass_pred,2698.32863809865,2104.7509030180922,3459.306005638393,NA,NA,NA,NA
Bering,M20_EBSslope_spec,2014,biomass_pred,2591.78435099361,1984.4620991295558,3384.9707308604193,NA,NA,NA,NA
Bering,M20_EBSslope_spec,2015,biomass_pred,2489.4469958961995,1881.832884300599,3293.2501058296225,NA,NA,NA,NA
Bering,M20_EBSslope_spec,2016,biomass_pred,2391.150460878715,1793.4173290094318,3188.103758157907,1962.968899,0.1956151834312973,1342.6603165283668,2869.8598230745138
Bering,M20_EBSslope_spec,2017,biomass_pred,2391.150460878715,1710.5567953979253,3342.537670741538,NA,NA,NA,NA
Bering,M20_EBSslope_spec,2018,biomass_pred,2391.150460878715,1641.1779505457678,3483.8394731413055,NA,NA,NA,NA
Bering,M20_EBSslope_spec,2019,biomass_pred,2391.150460878715,1581.1201254592986,3616.1708617171535,NA,NA,NA,NA
Bering,M20_EBSslope_spec,2020,biomass_pred,2391.150460878715,1527.9785875400667,3741.937598592535,NA,NA,NA,NA
Bering,M20_EBSslope_spec,2021,biomass_pred,2391.150460878715,1480.217121018163,3862.6769312245565,NA,NA,NA,NA
Bering,M20_EBSslope_spec,2022,biomass_pred,2391.150460878715,1436.7849749370869,3979.4406444226943,NA,NA,NA,NA
Bering,M20_EBSslope_spec,2023,biomass_pred,2391.150460878715,1396.9267686704015,4092.9851548356482,NA,NA,NA,NA
Bering,M20_EBSslope_spec,2024,biomass_pred,2391.150460878715,1360.0784431820543,4203.875559694579,NA,NA,NA,NA
Commander,M20_EBSslope_spec,2002,biomass_pred,3796.2132761614907,3026.5941757956825,4761.535376415666,3656.42892,0.15600491677108827,2698.130708065095,4955.087018968029
Commander,M20_EBSslope_spec,2003,biomass_pred,3841.895920932869,3070.565361866172,4806.985856933512,NA,NA,NA,NA
Commander,M20_EBSslope_spec,2004,biomass_pred,3888.128298788631,3175.119535277187,4761.251190664611,4194.11085,0.1490853880963232,3136.42546611312,5608.4756395908125
Commander,M20_EBSslope_spec,2005,biomass_pred,3832.318335665047,3051.3966871471775,4813.095553172873,NA,NA,NA,NA
Commander,M20_EBSslope_spec,2006,biomass_pred,3777.309465443876,2983.9084667359066,4781.670402021319,NA,NA,NA,NA
Commander,M20_EBSslope_spec,2007,biomass_pred,3723.090189285096,2963.6879665158267,4677.078259978457,NA,NA,NA,NA
Commander,M20_EBSslope_spec,2008,biomass_pred,3669.649173402328,2995.028019804915,4496.226735377766,3342.111059,0.15306018752108322,2480.215043752134,4503.5233371507475
Commander,M20_EBSslope_spec,2009,biomass_pred,3730.6842769381615,3023.7913765480157,4602.832484456159,NA,NA,NA,NA
Commander,M20_EBSslope_spec,2010,biomass_pred,3792.7345412394043,3133.215014702259,4591.078248001255,3392.895425,0.14870847650057192,2539.1077941340786,4533.773395355921
Commander,M20_EBSslope_spec,2011,biomass_pred,4009.358176654932,3286.6598583180203,4890.969458864621,NA,NA,NA,NA
Commander,M20_EBSslope_spec,2012,biomass_pred,4238.354362511423,3524.1192147905304,5097.343934004045,4422.810943,0.12890759688588707,3438.9337370960416,5688.174920764481
Commander,M20_EBSslope_spec,2013,biomass_pred,4392.511441630852,3496.600349625847,5517.975986853204,NA,NA,NA,NA
Commander,M20_EBSslope_spec,2014,biomass_pred,4552.275509456282,3535.078653968072,5862.164421924235,NA,NA,NA,NA
Commander,M20_EBSslope_spec,2015,biomass_pred,4717.850502923525,3622.3559287345943,6144.651107134917,NA,NA,NA,NA
Commander,M20_EBSslope_spec,2016,biomass_pred,4889.447776545984,3755.4933692575805,6365.7946397323985,5510.998386,0.1612856240027599,4025.5401121871246,7544.603298957975
Commander,M20_EBSslope_spec,2017,biomass_pred,4889.447776545984,3569.1216437106928,6698.2025120095095,NA,NA,NA,NA
Commander,M20_EBSslope_spec,2018,biomass_pred,4889.447776545984,3416.3568477820795,6997.717341820089,NA,NA,NA,NA
Commander,M20_EBSslope_spec,2019,biomass_pred,4889.447776545984,3285.818140552786,7275.722068887401,NA,NA,NA,NA
Commander,M20_EBSslope_spec,2020,biomass_pred,4889.447776545984,3171.3216432904314,7538.402675159077,NA,NA,NA,NA
Commander,M20_EBSslope_spec,2021,biomass_pred,4889.447776545984,3069.069761169264,7789.55886309421,NA,NA,NA,NA
Commander,M20_EBSslope_spec,2022,biomass_pred,4889.447776545984,2976.535624735807,8031.719614204986,NA,NA,NA,NA
Commander,M20_EBSslope_spec,2023,biomass_pred,4889.447776545984,2891.9393824352464,8266.666896537472,NA,NA,NA,NA
Commander,M20_EBSslope_spec,2024,biomass_pred,4889.447776545984,2813.9727481117266,8495.711117178622,NA,NA,NA,NA
Minor,M20_EBSslope_spec,2002,biomass_pred,159.5006835902246,93.9338953639466,270.8337386326835,100.72939284,0.48452231064962487,40.95170251879363,247.7652932074957
Minor,M20_EBSslope_spec,2003,biomass_pred,162.1883196210761,96.69634626884827,272.03769363085826,NA,NA,NA,NA
Minor,M20_EBSslope_spec,2004,biomass_pred,164.9212431533461,99.63706611082874,272.9809046463791,190.574782474,0.6263701300402188,61.710322861430015,588.5360184642983
Minor,M20_EBSslope_spec,2005,biomass_pred,167.13954164554582,101.22069357475225,275.9873045214067,NA,NA,NA,NA
Minor,M20_EBSslope_spec,2006,biomass_pred,169.38767770206672,102.9684552454687,278.65024573690374,NA,NA,NA,NA
Minor,M20_EBSslope_spec,2007,biomass_pred,171.66605265764673,104.89119192629387,280.95050779636216,NA,NA,NA,NA
Minor,M20_EBSslope_spec,2008,biomass_pred,173.97507324523883,107.00222520595754,282.8663240640815,171.8490761,0.5831082885178166,59.517839198865566,496.18913176180064
Minor,M20_EBSslope_spec,2009,biomass_pred,176.37194845146445,107.96463532206022,288.1227182194722,NA,NA,NA,NA
Minor,M20_EBSslope_spec,2010,biomass_pred,178.8018456915197,109.09016511173388,293.06124882980197,345.374543274,0.635175279388981,110.34155137149067,1081.0394965367855
Minor,M20_EBSslope_spec,2011,biomass_pred,178.5857683049206,107.75058527849475,295.98796664192304,NA,NA,NA,NA
Minor,M20_EBSslope_spec,2012,biomass_pred,178.36995204223115,106.60312732102068,298.4512799116935,89.94931484,1.000000000050338,17.592440454717728,459.9065866393616
Minor,M20_EBSslope_spec,2013,biomass_pred,179.50858083268702,105.75331805763959,304.7027855428837,NA,NA,NA,NA
Minor,M20_EBSslope_spec,2014,biomass_pred,180.65447808684772,105.05953549174914,310.64329668004683,NA,NA,NA,NA
Minor,M20_EBSslope_spec,2015,biomass_pred,181.80769020312255,104.50836585273724,316.28124645610694,NA,NA,NA,NA
Minor,M20_EBSslope_spec,2016,biomass_pred,182.9682638761061,104.0890994496869,321.6223962242868,225.27592835000002,0.5336961553585704,84.4461969898609,600.9654158854258
Minor,M20_EBSslope_spec,2017,biomass_pred,182.9682638761061,101.46543832411177,329.9388061469694,NA,NA,NA,NA
Minor,M20_EBSslope_spec,2018,biomass_pred,182.9682638761061,99.01284920754735,338.1115264712991,NA,NA,NA,NA
Minor,M20_EBSslope_spec,2019,biomass_pred,182.9682638761061,96.7102467042916,346.16172253390397,NA,NA,NA,NA
Minor,M20_EBSslope_spec,2020,biomass_pred,182.9682638761061,94.5403846980117,354.1067205593935,NA,NA,NA,NA
Minor,M20_EBSslope_spec,2021,biomass_pred,182.9682638761061,92.48895262658733,361.9609113857866,NA,NA,NA,NA
Minor,M20_EBSslope_spec,2022,biomass_pred,182.9682638761061,90.54392725196107,369.7363986949364,NA,NA,NA,NA
Minor,M20_EBSslope_spec,2023,biomass_pred,182.9682638761061,88.69509695741228,377.44347471552857,NA,NA,NA,NA
Minor,M20_EBSslope_spec,2024,biomass_pred,182.9682638761061,86.93370565631552,385.09097631459747,NA,NA,NA,NA
