Stock Alt Year Catch ABC OFL SSB TotBiom
EBS_SKATE 3 2023 75490 14220.2 16520.7 39954.2 238801
EBS_SKATE 3 2024 54925.8 10273.1 11937.7 24708.5 184464
EBS_SKATE 3 2025 43655 8102.46 9417.78 15481 155333
EBS_SKATE 3 2026 37883 6982.35 8117.69 10042 140709
EBS_SKATE 3 2027 35259.1 6467.94 7520.83 6909.61 134090
EBS_SKATE 3 2028 34266.9 6271.46 7292.93 5149.8 131510
EBS_SKATE 3 2029 33999.6 6217.83 7230.75 4203.71 130710
EBS_SKATE 3 2030 33986.8 6215.13 7227.63 3732.69 130585
EBS_SKATE 3 2031 34024.8 6222.97 7236.71 3525.07 130635
EBS_SKATE 3 2032 34054.5 6229 7243.7 3449.61 130726
EBS_SKATE 3 2033 34075.8 6233.05 7248.4 3430.74 130795
EBS_SKATE 3 2034 34095 6236.55 7252.48 3430.47 130835
EBS_SKATE 4 2021 17732.7 33269.2 38638.7 124090 505379
EBS_SKATE 4 2022 16994.6 31888.3 37036.5 121478 489373
EBS_SKATE 4 2023 16398.8 30774 35743.9 117427 476510
EBS_SKATE 4 2024 15963.5 29960 34799.5 112431 467371
EBS_SKATE 4 2025 15683.3 29436.4 34192.3 107230 461920
EBS_SKATE 4 2026 15549.3 29187 33903.4 102537 459793
EBS_SKATE 4 2027 15545.8 29182 33898.3 98794.8 460459
EBS_SKATE 4 2028 15646 29370.8 34117.9 96111.8 463252
EBS_SKATE 4 2029 15815.1 29688.2 34486.6 94436 467475
EBS_SKATE 4 2030 16019.3 30071.1 34931.2 93676.6 472509
EBS_SKATE 4 2031 16232.6 30470.7 35395.1 93730.2 477814
EBS_SKATE 4 2032 16437.6 30854.9 35841.1 94427.8 483034
EBS_SKATE 4 2033 16625.9 31207.7 36250.7 95547.4 487902
EBS_SKATE 4 2034 16794.1 31523.1 36616.8 96873.2 492291
EBS_SKATE 5 2021 0 33269.2 38638.7 126203 505379
EBS_SKATE 5 2022 0 33103.3 38447.4 128650 506741
EBS_SKATE 5 2023 0 33082.5 38424.6 129472 509502
EBS_SKATE 5 2024 0 33250.7 38620.8 128994 514361
EBS_SKATE 5 2025 0 33612 39041 127893 521486
EBS_SKATE 5 2026 0 34163.2 39681.7 126920 530722
EBS_SKATE 5 2027 0 34887.3 40523.1 126611 541734
EBS_SKATE 5 2028 0 35746.4 41521.2 127151 554037
EBS_SKATE 5 2029 0 36686.6 42612.9 128527 567081
EBS_SKATE 5 2030 0 37651.3 43733.1 130675 580351
EBS_SKATE 5 2031 0 38595 44828.7 133524 593359
EBS_SKATE 5 2032 0 39486.1 45863.4 136927 605767
EBS_SKATE 5 2033 0 40308.6 46818.3 140658 617309
EBS_SKATE 5 2034 0 41056.2 47686.3 144483 627855
EBS_SKATE 6 2021 38638.7 33269.2 38638.7 121539 505379
EBS_SKATE 6 2022 35375.2 30457.7 35375.2 113203 468912
EBS_SKATE 6 2023 32717.9 28168.2 32717.9 104139 439238
EBS_SKATE 6 2024 30657.4 26393 30657.4 94950.6 416379
EBS_SKATE 6 2025 29134.6 25080.9 29134.6 86351.8 399712
EBS_SKATE 6 2026 28090 24180.6 28090 78914.9 388346
EBS_SKATE 6 2027 27453.3 23631.7 27453.3 72903.8 381295
EBS_SKATE 6 2028 27133.6 23356.1 27133.6 68288.4 377514
EBS_SKATE 6 2029 27031.1 23267.7 27031.1 64923.7 376012
EBS_SKATE 6 2030 27056.7 23289.8 27056.7 62649.3 375972
EBS_SKATE 6 2031 27145.4 23366.1 27145.4 61298.3 376736
EBS_SKATE 6 2032 27255.6 23461.2 27255.6 60661.3 377888
EBS_SKATE 6 2033 27366.6 23556.8 27366.6 60506.7 379127
EBS_SKATE 6 2034 27469.3 23645.2 27469.3 60629.6 380300
EBS_SKATE 7 2021 33269.2 33269.2 38638.7 122201 505379
EBS_SKATE 7 2022 30824.9 30824.9 35801.7 115309 474165
EBS_SKATE 7 2023 33481.2 28825.5 33481.2 106878 448644
EBS_SKATE 7 2024 31317.6 26961.5 31317.6 97426.9 424477
EBS_SKATE 7 2025 29698.6 25566.6 29698.6 88562.6 406609
EBS_SKATE 7 2026 28565.9 24590.5 28565.9 80866.7 394159
EBS_SKATE 7 2027 27850.3 23973.7 27850.3 74608.7 386147
EBS_SKATE 7 2028 27461.7 23638.6 27461.7 69760.6 381530
EBS_SKATE 7 2029 27300 23499.3 27300 66179.5 379310
EBS_SKATE 7 2030 27275.8 23478.5 27275.8 63707.1 378665
EBS_SKATE 7 2031 27323.1 23519.2 27323.1 62178.9 378925
EBS_SKATE 7 2032 27399.3 23584.9 27399.3 61387.2 379662
EBS_SKATE 7 2033 27482.6 23656.7 27482.6 61100.3 380560
EBS_SKATE 7 2034 27562.7 23725.7 27562.7 61112.2 381455
