hauljoin,specimen_id,species_code,length_mm,sex,weight_g,age,maturity,gonad_g,specimen_subsample_method,specimen_sample_type,age_determination_method,akfin_load_date,cruisejoin,hauljoin_1,haul,haul_type,performance,date_time_start,duration_hr,distance_fished_km,net_width_m,net_measured,net_height_m,stratum,latitude_dd_start,latitude_dd_end,longitude_dd_start,longitude_dd_end,station,depth_gear_m,depth_m,bottom_type,surface_temperature_c,gear_temperature_c,wire_length_m,gear,accessories,akfin_load_date_1,haul_year,yrmday,length_cm
-14128,43,471,690,2,2366,6,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14128,28,3,5,2015-06-08T08:00:00Z,0.508,2.714,15.242,1,2.349,10,55.67969,55.66486,-162.81077,-162.84497,C-09,49,51,NA,7,5.6,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-08,69
-14128,44,471,760,1,2500,7,1,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14128,28,3,5,2015-06-08T08:00:00Z,0.508,2.714,15.242,1,2.349,10,55.67969,55.66486,-162.81077,-162.84497,C-09,49,51,NA,7,5.6,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-08,76
-14129,45,471,980,1,6600,11,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14129,29,3,0,2015-06-08T08:00:00Z,0.514,2.853,16.979,1,1.951,31,55.67248,55.65641,-163.39825,-163.36295,C-08,80,82,NA,7.2,4.8,274,44,15,2025-07-15T08:00:00Z,2015,2015-06-08,98
-14129,46,471,790,2,3490,9,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14129,29,3,0,2015-06-08T08:00:00Z,0.514,2.853,16.979,1,1.951,31,55.67248,55.65641,-163.39825,-163.36295,C-08,80,82,NA,7.2,4.8,274,44,15,2025-07-15T08:00:00Z,2015,2015-06-08,79
-14130,48,471,970,2,9040,12,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14130,30,3,0,2015-06-08T08:00:00Z,0.528,2.901,16.457,1,2.172,31,55.34785,55.32368,-163.42662,-163.40939,B-08,51,53,NA,7.6,5.8,229,44,15,2025-07-15T08:00:00Z,2015,2015-06-08,97
-14131,49,471,980,2,7330,11,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14131,31,3,0,2015-06-09T08:00:00Z,0.507,2.712,16.917,1,2.023,31,55.34304,55.32569,-164.01952,-164.04952,B-07,76,78,NA,7.2,5,274,44,15,2025-07-15T08:00:00Z,2015,2015-06-09,98
-14131,50,471,930,1,6858,11,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14131,31,3,0,2015-06-09T08:00:00Z,0.507,2.712,16.917,1,2.023,31,55.34304,55.32569,-164.01952,-164.04952,B-07,76,78,NA,7.2,5,274,44,15,2025-07-15T08:00:00Z,2015,2015-06-09,93
-14132,51,471,1010,2,9065,10,4,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14132,32,3,0,2015-06-09T08:00:00Z,0.534,2.875,16.787,1,2.148,31,55.35321,55.34019,-164.54243,-164.58154,B-06,99,101,NA,7.3,5.1,320,44,15,2025-07-15T08:00:00Z,2015,2015-06-09,101
-14133,55,471,790,1,3680,8,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14133,34,3,0,2015-06-09T08:00:00Z,0.516,2.923,17.464,1,1.714,50,55.00772,54.98704,-165.13412,-165.16231,A-05,109,111,NA,6.4,4.9,366,44,15,2025-07-15T08:00:00Z,2015,2015-06-09,79
-14133,56,471,1070,2,10350,13,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14133,34,3,0,2015-06-09T08:00:00Z,0.516,2.923,17.464,1,1.714,50,55.00772,54.98704,-165.13412,-165.16231,A-05,109,111,NA,6.4,4.9,366,44,15,2025-07-15T08:00:00Z,2015,2015-06-09,107
-14134,57,471,770,2,3080,7,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14134,35,3,0,2015-06-09T08:00:00Z,0.512,2.819,16.875,1,1.987,31,54.69334,54.66797,-165.14239,-165.14164,Z-05,80,82,NA,6.8,5.9,274,44,15,2025-07-15T08:00:00Z,2015,2015-06-09,77
-14134,58,471,1020,2,9655,13,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14134,35,3,0,2015-06-09T08:00:00Z,0.512,2.819,16.875,1,1.987,31,54.69334,54.66797,-165.14239,-165.14164,Z-05,80,82,NA,6.8,5.9,274,44,15,2025-07-15T08:00:00Z,2015,2015-06-09,102
-14135,61,471,1030,2,9785,13,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14135,37,3,0,2015-06-11T08:00:00Z,0.532,3.002,17.85,1,1.921,31,55.63985,55.657470000000004,-165.18867,-165.15261,C-05,108,110,NA,7.2,5.1,366,44,15,2025-07-15T08:00:00Z,2015,2015-06-11,103
-14135,62,471,920,1,6905,9,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14135,37,3,0,2015-06-11T08:00:00Z,0.532,3.002,17.85,1,1.921,31,55.63985,55.657470000000004,-165.18867,-165.15261,C-05,108,110,NA,7.2,5.1,366,44,15,2025-07-15T08:00:00Z,2015,2015-06-11,92
-14136,63,471,530,2,864,5,1,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14136,38,3,0,2015-06-12T08:00:00Z,0.524,2.876,16.856,1,1.898,31,55.66428,55.66161,-164.59528,-164.5499,C-06,95,97,NA,7.1,4.9,320,44,15,2025-07-15T08:00:00Z,2015,2015-06-12,53
-14136,64,471,660,2,2136,7,1,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14136,38,3,0,2015-06-12T08:00:00Z,0.524,2.876,16.856,1,1.898,31,55.66428,55.66161,-164.59528,-164.5499,C-06,95,97,NA,7.1,4.9,320,44,15,2025-07-15T08:00:00Z,2015,2015-06-12,66
-14137,65,471,750,2,2716,7,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14137,39,3,0,2015-06-12T08:00:00Z,0.521,2.839,16.918,1,1.688,31,55.66385,55.68878,-164.00928,-163.99939,C-07,92,94,NA,7.3,4.8,320,44,15,2025-07-15T08:00:00Z,2015,2015-06-12,75
-14137,66,471,730,1,2676,7,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14137,39,3,0,2015-06-12T08:00:00Z,0.521,2.839,16.918,1,1.688,31,55.66385,55.68878,-164.00928,-163.99939,C-07,92,94,NA,7.3,4.8,320,44,15,2025-07-15T08:00:00Z,2015,2015-06-12,73
-14138,69,471,390,1,404,2,1,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14138,43,3,0,2015-06-13T08:00:00Z,0.519,2.849,17.153,1,2.08,31,56.328360000000004,56.35399,-165.19224,-165.19235,E-05,85,87,NA,7.2,4.6,320,44,15,2025-07-15T08:00:00Z,2015,2015-06-13,39
-14138,70,471,340,2,240,1,1,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14138,43,3,0,2015-06-13T08:00:00Z,0.519,2.849,17.153,1,2.08,31,56.328360000000004,56.35399,-165.19224,-165.19235,E-05,85,87,NA,7.2,4.6,320,44,15,2025-07-15T08:00:00Z,2015,2015-06-13,34
-14139,77,471,550,2,1382,5,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14139,47,3,0,2015-06-13T08:00:00Z,0.522,2.949,16.488,1,2.148,31,57.65946,57.68585,-165.24858,-165.24333,I-05,59,61,NA,6.7,3,229,44,15,2025-07-15T08:00:00Z,2015,2015-06-13,55
-14139,78,471,610,2,1592,5,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14139,47,3,0,2015-06-13T08:00:00Z,0.522,2.949,16.488,1,2.148,31,57.65946,57.68585,-165.24858,-165.24333,I-05,59,61,NA,6.7,3,229,44,15,2025-07-15T08:00:00Z,2015,2015-06-13,61
-14140,79,471,600,2,1392,4,1,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14140,48,3,0,2015-06-14T08:00:00Z,0.522,2.936,15.691,1,2.253,10,57.99927,58.0255,-165.24259,-165.23646,J-05,48,50,NA,5.7,4.5,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-14,60
-14140,80,471,410,1,450,3,1,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14140,48,3,0,2015-06-14T08:00:00Z,0.522,2.936,15.691,1,2.253,10,57.99927,58.0255,-165.24259,-165.23646,J-05,48,50,NA,5.7,4.5,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-14,41
-14141,81,471,1070,2,9650,12,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14141,49,3,0,2015-06-14T08:00:00Z,0.51,2.823,15.806,1,2.198,10,58.3218,58.34717,-165.28095,-165.28337,K-05,44,46,NA,4.6,4.5,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-14,107
-14141,82,471,580,1,1436,4,1,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14141,49,3,0,2015-06-14T08:00:00Z,0.51,2.823,15.806,1,2.198,10,58.3218,58.34717,-165.28095,-165.28337,K-05,44,46,NA,4.6,4.5,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-14,58
-14142,83,471,690,1,2626,6,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14142,50,3,0,2015-06-14T08:00:00Z,0.526,2.805,16.03,1,2.253,10,58.66268,58.68768,-165.30461,-165.31122,L-05,37,39,NA,5.2,5.2,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-14,69
-14142,84,471,720,1,2550,7,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14142,50,3,0,2015-06-14T08:00:00Z,0.526,2.805,16.03,1,2.253,10,58.66268,58.68768,-165.30461,-165.31122,L-05,37,39,NA,5.2,5.2,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-14,72
-14143,86,471,870,2,5444,9,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14143,51,3,0,2015-06-14T08:00:00Z,0.522,2.982,15.718,1,2.344,10,58.9831,59.0081,-165.3052,-165.32398,M-05,25,27,NA,5.3,5.3,137,44,15,2025-07-15T08:00:00Z,2015,2015-06-14,87
-14144,87,471,1060,2,9555,12,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14144,52,3,0,2015-06-14T08:00:00Z,0.534,3.032,14.526,1,2.902,20,59.31935,59.34664,-165.32014,-165.32068,N-05,18,21,NA,5.6,5.6,137,44,15,2025-07-15T08:00:00Z,2015,2015-06-14,106
-14144,88,471,960,2,6235,12,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14144,52,3,0,2015-06-14T08:00:00Z,0.534,3.032,14.526,1,2.902,20,59.31935,59.34664,-165.32014,-165.32068,N-05,18,21,NA,5.6,5.6,137,44,15,2025-07-15T08:00:00Z,2015,2015-06-14,96
-14145,89,471,980,2,6880,11,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14145,53,3,0,2015-06-15T08:00:00Z,0.515,2.849,16.136,1,2.213,20,58.67157,58.64644,-166.55962,-166.54998,L-03,40,42,NA,3.8,3.7,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-15,98
-14145,90,471,580,1,1380,5,1,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14145,53,3,0,2015-06-15T08:00:00Z,0.515,2.849,16.136,1,2.213,20,58.67157,58.64644,-166.55962,-166.54998,L-03,40,42,NA,3.8,3.7,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-15,58
-14146,91,471,1000,2,9190,11,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14146,54,3,0,2015-06-15T08:00:00Z,0.511,2.918,15.853,1,2.358,10,58.34862,58.32238,-166.55767,-166.55597,K-03,46,48,NA,3.9,3.8,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-15,100
-14146,92,471,470,1,812,3,1,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14146,54,3,0,2015-06-15T08:00:00Z,0.511,2.918,15.853,1,2.358,10,58.34862,58.32238,-166.55767,-166.55597,K-03,46,48,NA,3.9,3.8,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-15,47
-14147,99,471,1000,1,7635,11,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14147,58,3,0,2015-06-16T08:00:00Z,0.531,2.955,16.987,1,1.566,31,57.02508,56.99852,-166.44924,-166.4474,G-03,73,75,NA,7.3,3.7,274,44,15,2025-07-15T08:00:00Z,2015,2015-06-16,100
-14147,100,471,880,2,5152,10,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14147,58,3,0,2015-06-16T08:00:00Z,0.531,2.955,16.987,1,1.566,31,57.02508,56.99852,-166.44924,-166.4474,G-03,73,75,NA,7.3,3.7,274,44,15,2025-07-15T08:00:00Z,2015,2015-06-16,88
-14148,59,471,990,2,8000,13,NA,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14148,36,3,0,2015-06-11T08:00:00Z,0.526,3.012,17.717,1,2.012,50,55.31386,55.3409,-165.17237,-165.16929,B-05,110,112,NA,7.1,5.1,366,44,15,2025-07-15T08:00:00Z,2015,2015-06-11,99
-14148,60,471,1020,1,8180,11,NA,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14148,36,3,0,2015-06-11T08:00:00Z,0.526,3.012,17.717,1,2.012,50,55.31386,55.3409,-165.17237,-165.16929,B-05,110,112,NA,7.1,5.1,366,44,15,2025-07-15T08:00:00Z,2015,2015-06-11,102
-14152,103,471,770,1,3554,8,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14152,65,3,0,2015-06-17T08:00:00Z,0.507,2.862,19.926,1,2,50,55.33254,55.30684,-166.34637,-166.34359,B-03,131,133,NA,8,4.7,411,44,15,2025-07-15T08:00:00Z,2015,2015-06-17,77
-14152,104,471,1010,1,9915,11,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14152,65,3,0,2015-06-17T08:00:00Z,0.507,2.862,19.926,1,2,50,55.33254,55.30684,-166.34637,-166.34359,B-03,131,133,NA,8,4.7,411,44,15,2025-07-15T08:00:00Z,2015,2015-06-17,101
-14153,75,471,670,2,2272,6,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14153,46,3,0,2015-06-13T08:00:00Z,0.507,2.814,16.665,1,2.119,31,57.31193,57.33689,-165.21561,-165.22344,H-05,65,67,NA,6.8,3.2,229,44,15,2025-07-15T08:00:00Z,2015,2015-06-13,67
-14153,76,471,600,1,1542,5,1,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14153,46,3,0,2015-06-13T08:00:00Z,0.507,2.814,16.665,1,2.119,31,57.31193,57.33689,-165.21561,-165.22344,H-05,65,67,NA,6.8,3.2,229,44,15,2025-07-15T08:00:00Z,2015,2015-06-13,60
-14480,105,471,1000,2,8900,12,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14480,66,3,0,2015-06-22T08:00:00Z,0.514,2.775,18.22,1,1.962,50,55.32572,55.34407,-167.53677,-167.56636,B-01,147,149,NA,9.1,4.4,411,44,15,2025-07-15T08:00:00Z,2015,2015-06-22,100
-14480,106,471,1110,2,10180,12,4,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14480,66,3,0,2015-06-22T08:00:00Z,0.514,2.775,18.22,1,1.962,50,55.32572,55.34407,-167.53677,-167.56636,B-01,147,149,NA,9.1,4.4,411,44,15,2025-07-15T08:00:00Z,2015,2015-06-22,111
-14482,107,471,1060,2,9515,12,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14482,68,3,0,2015-06-22T08:00:00Z,0.517,2.764,19.334,1,1.885,50,55.65953,55.68439,-167.59929,-167.59815,C-01,133,135,NA,9.3,5,411,44,15,2025-07-15T08:00:00Z,2015,2015-06-22,106
-14482,108,471,930,2,8335,11,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14482,68,3,0,2015-06-22T08:00:00Z,0.517,2.764,19.334,1,1.885,50,55.65953,55.68439,-167.59929,-167.59815,C-01,133,135,NA,9.3,5,411,44,15,2025-07-15T08:00:00Z,2015,2015-06-22,93
-14483,109,471,1010,2,8215,11,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14483,69,3,0,2015-06-22T08:00:00Z,0.525,2.946,18.841,1,1.686,50,55.99277,56.01921,-167.61739,-167.62098,D-01,131,133,NA,9.6,5,411,44,15,2025-07-15T08:00:00Z,2015,2015-06-22,101
-14483,110,471,970,2,9250,10,4,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14483,69,3,0,2015-06-22T08:00:00Z,0.525,2.946,18.841,1,1.686,50,55.99277,56.01921,-167.61739,-167.62098,D-01,131,133,NA,9.6,5,411,44,15,2025-07-15T08:00:00Z,2015,2015-06-22,97
-14485,111,471,450,2,544,3,1,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14485,71,3,0,2015-06-23T08:00:00Z,0.535,2.896,17.955,1,1.515,31,56.6536,56.67952,-167.66628,-167.6713,F-01,102,104,NA,9.5,4.2,366,44,15,2025-07-15T08:00:00Z,2015,2015-06-23,45
-14485,112,471,440,2,558,2,1,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14485,71,3,0,2015-06-23T08:00:00Z,0.535,2.896,17.955,1,1.515,31,56.6536,56.67952,-167.66628,-167.6713,F-01,102,104,NA,9.5,4.2,366,44,15,2025-07-15T08:00:00Z,2015,2015-06-23,44
-14486,113,471,890,2,6575,12,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14486,72,3,0,2015-06-23T08:00:00Z,0.518,2.87,17.167,1,1.877,31,56.98998,57.01573,-167.69434,-167.69786,G-01,76,78,NA,9.2,3.5,274,44,15,2025-07-15T08:00:00Z,2015,2015-06-23,89
-14486,114,471,900,1,4846,9,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14486,72,3,0,2015-06-23T08:00:00Z,0.518,2.87,17.167,1,1.877,31,56.98998,57.01573,-167.69434,-167.69786,G-01,76,78,NA,9.2,3.5,274,44,15,2025-07-15T08:00:00Z,2015,2015-06-23,90
-14488,115,471,960,1,7350,11,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14488,74,3,0,2015-06-23T08:00:00Z,0.532,2.878,16.727,1,1.882,31,57.32078,57.34668,-167.72621,-167.72632,H-01,72,74,NA,9,2.9,274,44,15,2025-07-15T08:00:00Z,2015,2015-06-23,96
-14488,116,471,830,2,3868,7,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14488,74,3,0,2015-06-23T08:00:00Z,0.532,2.878,16.727,1,1.882,31,57.32078,57.34668,-167.72621,-167.72632,H-01,72,74,NA,9,2.9,274,44,15,2025-07-15T08:00:00Z,2015,2015-06-23,83
-14489,118,471,980,1,6269,9,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14489,75,3,0,2015-06-23T08:00:00Z,0.506,2.815,16.108,1,1.886,31,57.65399,57.67928,-167.76147,-167.76421,I-01,67,69,NA,8.2,3.3,229,44,15,2025-07-15T08:00:00Z,2015,2015-06-23,98
-14490,119,471,990,2,8575,12,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14490,76,3,0,2015-06-24T08:00:00Z,0.524,2.85,16.371,1,1.939,41,57.98209,58.00715,-167.79551,-167.80576,J-01,65,67,NA,7.3,2.9,229,44,15,2025-07-15T08:00:00Z,2015,2015-06-24,99
-14490,120,471,850,1,4322,9,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14490,76,3,0,2015-06-24T08:00:00Z,0.524,2.85,16.371,1,1.939,41,57.98209,58.00715,-167.79551,-167.80576,J-01,65,67,NA,7.3,2.9,229,44,15,2025-07-15T08:00:00Z,2015,2015-06-24,85
-14491,121,471,630,2,1696,5,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14491,77,3,0,2015-06-24T08:00:00Z,0.524,2.978,17.014,1,1.779,41,58.32117,58.34683,-167.83637,-167.85096,K-01,58,60,NA,6.2,3.1,229,44,15,2025-07-15T08:00:00Z,2015,2015-06-24,63
-14491,122,471,640,1,1808,6,1,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14491,77,3,0,2015-06-24T08:00:00Z,0.524,2.978,17.014,1,1.779,41,58.32117,58.34683,-167.83637,-167.85096,K-01,58,60,NA,6.2,3.1,229,44,15,2025-07-15T08:00:00Z,2015,2015-06-24,64
-14492,123,471,580,2,1392,6,1,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14492,78,3,0,2015-06-24T08:00:00Z,0.519,2.876,16.46,1,2,20,58.65362,58.6793,-167.85825,-167.86427,L-01,45,47,NA,4.2,3.6,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-24,58
-14492,124,471,630,2,1812,7,1,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14492,78,3,0,2015-06-24T08:00:00Z,0.519,2.876,16.46,1,2,20,58.65362,58.6793,-167.85825,-167.86427,L-01,45,47,NA,4.2,3.6,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-24,63
-14493,125,471,920,1,5880,9,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14493,80,3,0,2015-06-24T08:00:00Z,0.525,2.847,16.314,1,2.056,20,58.98898,59.01447,-167.87604,-167.88109,M-01,40,42,NA,3.8,3.6,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-24,92
-14493,126,471,700,2,2316,5,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14493,80,3,0,2015-06-24T08:00:00Z,0.525,2.847,16.314,1,2.056,20,58.98898,59.01447,-167.87604,-167.88109,M-01,40,42,NA,3.8,3.6,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-24,70
-14494,128,471,560,1,1216,4,1,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14494,81,3,0,2015-06-24T08:00:00Z,0.526,2.85,16.196,1,2.328,20,59.31548,59.34052,-167.90268,-167.91351,N-01,38,40,NA,4.1,3.8,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-24,56
-14494,127,471,840,2,4220,7,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14494,81,3,0,2015-06-24T08:00:00Z,0.526,2.85,16.196,1,2.328,20,59.31548,59.34052,-167.90268,-167.91351,N-01,38,40,NA,4.1,3.8,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-24,84
-14495,129,471,890,2,5032,9,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14495,82,3,0,2015-06-25T08:00:00Z,0.513,2.826,15.339,1,2.171,20,60.33162,60.33615,-167.30796,-167.25776,Q-02,29,31,NA,5.9,6,137,44,15,2025-07-15T08:00:00Z,2015,2015-06-25,89
-14496,130,471,830,2,4550,7,3,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14496,83,3,0,2015-06-25T08:00:00Z,0.514,2.899,16.039,1,2.171,20,60.33177,60.33006,-167.93015,-167.98238,Q-01,29,31,NA,5.6,5.6,137,44,15,2025-07-15T08:00:00Z,2015,2015-06-25,83
-14496,131,471,860,2,4620,8,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14496,83,3,0,2015-06-25T08:00:00Z,0.514,2.899,16.039,1,2.171,20,60.33177,60.33006,-167.93015,-167.98238,Q-01,29,31,NA,5.6,5.6,137,44,15,2025-07-15T08:00:00Z,2015,2015-06-25,86
-14497,132,471,780,2,3420,6,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14497,84,3,0,2015-06-25T08:00:00Z,0.507,2.955,16,1,2.154,20,60.33271,60.33561,-168.61974,-168.67278,Q-18,34,36,NA,5.2,4.2,137,44,15,2025-07-15T08:00:00Z,2015,2015-06-25,78
-14497,133,471,830,2,4254,7,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14497,84,3,0,2015-06-25T08:00:00Z,0.507,2.955,16,1,2.154,20,60.33271,60.33561,-168.61974,-168.67278,Q-18,34,36,NA,5.2,4.2,137,44,15,2025-07-15T08:00:00Z,2015,2015-06-25,83
-14498,134,471,750,2,3120,6,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14498,85,3,0,2015-06-25T08:00:00Z,0.522,2.787,16.849,1,2,20,60.33519,60.34086,-169.25992,-169.30891,Q-19,41,43,NA,5,1.4,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-25,75
-14498,135,471,700,1,2830,6,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14498,85,3,0,2015-06-25T08:00:00Z,0.522,2.787,16.849,1,2,20,60.33519,60.34086,-169.25992,-169.30891,Q-19,41,43,NA,5,1.4,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-25,70
-14499,136,471,590,1,1608,4,1,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14499,86,3,0,2015-06-25T08:00:00Z,0.514,2.804,16.979,1,2.037,20,60.00543,59.99544,-169.28502,-169.33103,P-19,44,46,NA,5.3,1.2,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-25,59
-14499,137,471,830,2,4270,6,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14499,86,3,0,2015-06-25T08:00:00Z,0.514,2.804,16.979,1,2.037,20,60.00543,59.99544,-169.28502,-169.33103,P-19,44,46,NA,5.3,1.2,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-25,83
-14500,138,471,580,1,1380,5,1,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14500,87,3,0,2015-06-26T08:00:00Z,0.523,3.01,16.82,1,1.72,20,59.68026,59.65318,-169.27077,-169.26907,O-19,46,48,NA,5,1.8,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-26,58
-14500,139,471,660,2,2200,6,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14500,87,3,0,2015-06-26T08:00:00Z,0.523,3.01,16.82,1,1.72,20,59.68026,59.65318,-169.27077,-169.26907,O-19,46,48,NA,5,1.8,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-26,66
-14501,140,471,650,2,2140,5,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14501,88,3,0,2015-06-26T08:00:00Z,0.512,2.865,16.682,1,1.828,20,59.34245,59.31673,-169.24224,-169.24548,N-19,48,50,NA,4.7,1.4,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-26,65
-14501,141,471,710,2,2654,7,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14501,88,3,0,2015-06-26T08:00:00Z,0.512,2.865,16.682,1,1.828,20,59.34245,59.31673,-169.24224,-169.24548,N-19,48,50,NA,4.7,1.4,183,44,15,2025-07-15T08:00:00Z,2015,2015-06-26,71
-14502,142,471,890,2,5894,9,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14502,89,3,0,2015-06-26T08:00:00Z,0.527,2.915,16.659,1,1.686,41,59.01296,58.98673,-169.19065,-169.19138,M-19,52,54,NA,4.5,1.8,229,44,15,2025-07-15T08:00:00Z,2015,2015-06-26,89
-14502,143,471,490,2,956,4,1,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14502,89,3,0,2015-06-26T08:00:00Z,0.527,2.915,16.659,1,1.686,41,59.01296,58.98673,-169.19065,-169.19138,M-19,52,54,NA,4.5,1.8,229,44,15,2025-07-15T08:00:00Z,2015,2015-06-26,49
-14503,144,471,750,1,2760,7,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14503,90,3,0,2015-06-26T08:00:00Z,0.518,2.85,16.708,1,1.693,41,58.68797,58.66246,-169.15304,-169.14792,L-19,61,63,NA,5.6,1,229,44,15,2025-07-15T08:00:00Z,2015,2015-06-26,75
-14503,145,471,700,2,2518,7,2,NA,1,9,10,2025-07-15T08:00:00Z,-697,-14503,90,3,0,2015-06-26T08:00:00Z,0.518,2.85,16.708,1,1.693,41,58.68797,58.66246,-169.15304,-169.14792,L-19,61,63,NA,5.6,1,229,44,15,2025-07-15T08:00:00Z,2015,2015-06-26,70
